keywords,year,id,_title,_authors,_abstract,_origin_path,_display_path_to_pdf,_path_to_pdf
None,2021,0263,HIP Network: Historical Information Passing Network for Extrapolation Reasoning on Temporal Knowledge Graph,"Yongquan He, Peng Zhang, Luchen Liu, Qi Liang, Wenyuan Zhang, Chuang Zhang",abstract comes here,https://www.ijcai.org/proceedings/2021/0264.pdf,data/fulltext/pdf/2021/0263.pdf,../vikus-viewer/data/fulltext/pdf/2021/0263.pdf
None,2021,0264,Multi-Agent Abstract Argumentation Frameworks With Incomplete Knowledge of Attacks,"Andreas Herzig, Antonio Yuste Ginel",abstract comes here,https://www.ijcai.org/proceedings/2021/0265.pdf,data/fulltext/pdf/2021/0264.pdf,../vikus-viewer/data/fulltext/pdf/2021/0264.pdf
None,2021,0265,Signature-Based Abduction with Fresh Individuals and Complex Concepts for Description Logics,Patrick Koopmann,abstract comes here,https://www.ijcai.org/proceedings/2021/0266.pdf,data/fulltext/pdf/2021/0265.pdf,../vikus-viewer/data/fulltext/pdf/2021/0265.pdf
None,2021,0266,Scalable Non-observational Predicate Learning in ASP,"Mark Law, Alessandra Russo, Krysia Broda, Elisa Bertino",abstract comes here,https://www.ijcai.org/proceedings/2021/0267.pdf,data/fulltext/pdf/2021/0266.pdf,../vikus-viewer/data/fulltext/pdf/2021/0266.pdf
None,2021,0267,Inferring Time-delayed Causal Relations in POMDPs from the Principle of Independence of Cause and Mechanism,"Junchi Liang, Abdeslam Boularias",abstract comes here,https://www.ijcai.org/proceedings/2021/0268.pdf,data/fulltext/pdf/2021/0267.pdf,../vikus-viewer/data/fulltext/pdf/2021/0267.pdf
None,2021,0268,Reasoning about Beliefs and Meta-Beliefs by Regression in an Expressive Probabilistic Action Logic,"Daxin Liu, Gerhard Lakemeyer",abstract comes here,https://www.ijcai.org/proceedings/2021/0269.pdf,data/fulltext/pdf/2021/0268.pdf,../vikus-viewer/data/fulltext/pdf/2021/0268.pdf
None,2021,0269,Multi-Agent Belief Base Revision,"Emiliano Lorini, Francois Schwarzentruber",abstract comes here,https://www.ijcai.org/proceedings/2021/0270.pdf,data/fulltext/pdf/2021/0269.pdf,../vikus-viewer/data/fulltext/pdf/2021/0269.pdf
None,2021,0270,Bounded Predicates in Description Logics with Counting,"Sanja Lukumbuzya, Mantas Simkus",abstract comes here,https://www.ijcai.org/proceedings/2021/0271.pdf,data/fulltext/pdf/2021/0270.pdf,../vikus-viewer/data/fulltext/pdf/2021/0270.pdf
None,2021,0271,On the Relation Between Approximation Fixpoint Theory and Justification Theory,"Simon Marynissen, Bart Bogaerts, Marc Denecker",abstract comes here,https://www.ijcai.org/proceedings/2021/0272.pdf,data/fulltext/pdf/2021/0271.pdf,../vikus-viewer/data/fulltext/pdf/2021/0271.pdf
None,2021,0272,Faster Smarter Proof by Induction in Isabelle/HOL,Yutaka Nagashima,abstract comes here,https://www.ijcai.org/proceedings/2021/0273.pdf,data/fulltext/pdf/2021/0272.pdf,../vikus-viewer/data/fulltext/pdf/2021/0272.pdf
None,2021,0273,Two Forms of Responsibility in Strategic Games,"Pavel Naumov, Jia Tao",abstract comes here,https://www.ijcai.org/proceedings/2021/0274.pdf,data/fulltext/pdf/2021/0273.pdf,../vikus-viewer/data/fulltext/pdf/2021/0273.pdf
None,2021,0274,Compressing Exact Cover Problems with Zero-suppressed Binary Decision Diagrams,"Masaaki Nishino, Norihito Yasuda, Kengo Nakamura",abstract comes here,https://www.ijcai.org/proceedings/2021/0275.pdf,data/fulltext/pdf/2021/0274.pdf,../vikus-viewer/data/fulltext/pdf/2021/0274.pdf
None,2021,0275,Modeling Precomputation In Games Played Under Computational Constraints,Thomas Orton,abstract comes here,https://www.ijcai.org/proceedings/2021/0276.pdf,data/fulltext/pdf/2021/0275.pdf,../vikus-viewer/data/fulltext/pdf/2021/0275.pdf
None,2021,0276,A Ladder of Causal Distances,"Maxime Peyrard, Robert West",abstract comes here,https://www.ijcai.org/proceedings/2021/0277.pdf,data/fulltext/pdf/2021/0276.pdf,../vikus-viewer/data/fulltext/pdf/2021/0276.pdf
None,2021,0277,Unsupervised Knowledge Graph Alignment by Probabilistic Reasoning and Semantic Embedding,"Zhiyuan Qi, Ziheng Zhang, Jiaoyan Chen, Xi Chen, Yuejia Xiang, Ningyu Zhang, Yefeng Zheng",abstract comes here,https://www.ijcai.org/proceedings/2021/0278.pdf,data/fulltext/pdf/2021/0277.pdf,../vikus-viewer/data/fulltext/pdf/2021/0277.pdf
None,2021,0278,Efficient PAC Reinforcement Learning in Regular Decision Processes,"Alessandro Ronca, Giuseppe De Giacomo",abstract comes here,https://www.ijcai.org/proceedings/2021/0279.pdf,data/fulltext/pdf/2021/0278.pdf,../vikus-viewer/data/fulltext/pdf/2021/0278.pdf
None,2021,0279,Inconsistency Measurement for Paraconsistent Inference,Yakoub Salhi,abstract comes here,https://www.ijcai.org/proceedings/2021/0280.pdf,data/fulltext/pdf/2021/0279.pdf,../vikus-viewer/data/fulltext/pdf/2021/0279.pdf
None,2021,0280,A Description Logic for Analogical Reasoning,"Steven Schockaert, Yazmin Ibanez-Garcia, Victor Gutierrez-Basulto",abstract comes here,https://www.ijcai.org/proceedings/2021/0281.pdf,data/fulltext/pdf/2021/0280.pdf,../vikus-viewer/data/fulltext/pdf/2021/0280.pdf
None,2021,0281,Ranking Extensions in Abstract Argumentation,"Kenneth Skiba, Tjitze Rienstra, Matthias Thimm, Jesse Heyninck, Gabriele Kern-Isberner",abstract comes here,https://www.ijcai.org/proceedings/2021/0282.pdf,data/fulltext/pdf/2021/0281.pdf,../vikus-viewer/data/fulltext/pdf/2021/0281.pdf
None,2021,0282,Physics-informed Spline Learning for Nonlinear Dynamics Discovery,"Fangzheng Sun, Yang Liu, Hao Sun",abstract comes here,https://www.ijcai.org/proceedings/2021/0283.pdf,data/fulltext/pdf/2021/0282.pdf,../vikus-viewer/data/fulltext/pdf/2021/0282.pdf
None,2021,0283,Lifting Symmetry Breaking Constraints with Inductive Logic Programming,"Alice Tarzariol, Martin Gebser, Konstantin Schekotihin",abstract comes here,https://www.ijcai.org/proceedings/2021/0284.pdf,data/fulltext/pdf/2021/0283.pdf,../vikus-viewer/data/fulltext/pdf/2021/0283.pdf
None,2021,0284,Skeptical Reasoning with Preferred Semantics in Abstract Argumentation without Computing Preferred Extensions,"Matthias Thimm, Federico Cerutti, Mauro Vallati",abstract comes here,https://www.ijcai.org/proceedings/2021/0285.pdf,data/fulltext/pdf/2021/0284.pdf,../vikus-viewer/data/fulltext/pdf/2021/0284.pdf
None,2021,0285,Abstract Argumentation Frameworks with Domain Assignments,"Alexandros Vassiliades, Theodore Patkos, Giorgos Flouris, Antonis Bikakis, Nick Bassiliades, Dimitris Plexousakis",abstract comes here,https://www.ijcai.org/proceedings/2021/0286.pdf,data/fulltext/pdf/2021/0285.pdf,../vikus-viewer/data/fulltext/pdf/2021/0285.pdf
None,2021,0286,Transforming Robotic Plans with Timed Automata to Solve Temporal Platform Constraints,"Tarik Viehmann, Till Hofmann, Gerhard Lakemeyer",abstract comes here,https://www.ijcai.org/proceedings/2021/0287.pdf,data/fulltext/pdf/2021/0286.pdf,../vikus-viewer/data/fulltext/pdf/2021/0286.pdf
None,2021,0287,Neighborhood Intervention Consistency: Measuring Confidence for Knowledge Graph Link Prediction,"Kai Wang, Yu Liu, Quan Z. Sheng",abstract comes here,https://www.ijcai.org/proceedings/2021/0288.pdf,data/fulltext/pdf/2021/0287.pdf,../vikus-viewer/data/fulltext/pdf/2021/0287.pdf
None,2021,0288,Causal Discovery with Multi-Domain LiNGAM for Latent Factors,"Yan Zeng, Shohei Shimizu, Ruichu Cai, Feng Xie, Michio Yamamoto, Zhifeng Hao",abstract comes here,https://www.ijcai.org/proceedings/2021/0289.pdf,data/fulltext/pdf/2021/0288.pdf,../vikus-viewer/data/fulltext/pdf/2021/0288.pdf
None,2021,0289,"AMEIR: Automatic Behavior Modeling, Interaction Exploration and MLP Investigation in the Recommender System","Pengyu Zhao, Kecheng Xiao, Yuanxing Zhang, Kaigui Bian, Wei Yan",abstract comes here,https://www.ijcai.org/proceedings/2021/0290.pdf,data/fulltext/pdf/2021/0289.pdf,../vikus-viewer/data/fulltext/pdf/2021/0289.pdf
None,2021,0290,The Surprising Power of Graph Neural Networks with Random Node Initialization,"Ralph Abboud, İsmail İlkan Ceylan, Martin Grohe, Thomas Lukasiewicz",abstract comes here,https://www.ijcai.org/proceedings/2021/0291.pdf,data/fulltext/pdf/2021/0290.pdf,../vikus-viewer/data/fulltext/pdf/2021/0290.pdf
None,2021,0291,Likelihood-free Out-of-Distribution Detection with Invertible Generative Models,"Amirhossein Ahmadian, Fredrik Lindsten",abstract comes here,https://www.ijcai.org/proceedings/2021/0292.pdf,data/fulltext/pdf/2021/0291.pdf,../vikus-viewer/data/fulltext/pdf/2021/0291.pdf
None,2021,0292,Simulation of Electron-Proton Scattering Events by a Feature-Augmented and Transformed Generative Adversarial Network (FAT-GAN),"Yasir Alanazi, Nobuo Sato, Tianbo Liu, Wally Melnitchouk, Pawel Ambrozewicz, Florian Hauenstein, Michelle P. Kuchera, Evan Pritchard, Michael Robertson, Ryan Strauss, Luisa Velasco, Yaohang Li",abstract comes here,https://www.ijcai.org/proceedings/2021/0293.pdf,data/fulltext/pdf/2021/0292.pdf,../vikus-viewer/data/fulltext/pdf/2021/0292.pdf
None,2021,0293,Deep Reinforcement Learning for Navigation in AAA Video Games,"Eloi Alonso, Maxim Peter, David Goumard, Joshua Romoff",abstract comes here,https://www.ijcai.org/proceedings/2021/0294.pdf,data/fulltext/pdf/2021/0293.pdf,../vikus-viewer/data/fulltext/pdf/2021/0293.pdf
None,2021,0294,Conditional Self-Supervised Learning for Few-Shot Classification,"Yuexuan An, Hui Xue, Xingyu Zhao, Lu Zhang",abstract comes here,https://www.ijcai.org/proceedings/2021/0295.pdf,data/fulltext/pdf/2021/0294.pdf,../vikus-viewer/data/fulltext/pdf/2021/0294.pdf
None,2021,0295,"DEHB: Evolutionary Hyberband for Scalable, Robust and Efficient Hyperparameter Optimization","Noor Awad, Neeratyoy Mallik, Frank Hutter",abstract comes here,https://www.ijcai.org/proceedings/2021/0296.pdf,data/fulltext/pdf/2021/0295.pdf,../vikus-viewer/data/fulltext/pdf/2021/0295.pdf
None,2021,0296,Verifying Reinforcement Learning up to Infinity,"Edoardo Bacci, Mirco Giacobbe, David Parker",abstract comes here,https://www.ijcai.org/proceedings/2021/0297.pdf,data/fulltext/pdf/2021/0296.pdf,../vikus-viewer/data/fulltext/pdf/2021/0296.pdf
None,2021,0297,Robustly Learning Composable Options in Deep Reinforcement Learning,"Akhil Bagaria, Jason Senthil, Matthew Slivinski, George Konidaris",abstract comes here,https://www.ijcai.org/proceedings/2021/0298.pdf,data/fulltext/pdf/2021/0297.pdf,../vikus-viewer/data/fulltext/pdf/2021/0297.pdf
None,2021,0298,Reconciling Rewards with Predictive State Representations,"Andrea Baisero, Christopher Amato",abstract comes here,https://www.ijcai.org/proceedings/2021/0299.pdf,data/fulltext/pdf/2021/0298.pdf,../vikus-viewer/data/fulltext/pdf/2021/0298.pdf
None,2021,0299,Optimal Algorithms for Range Searching over Multi-Armed Bandits,"Siddharth Barman, Ramakrishnan Krishnamurthy, Saladi Rahul",abstract comes here,https://www.ijcai.org/proceedings/2021/0300.pdf,data/fulltext/pdf/2021/0299.pdf,../vikus-viewer/data/fulltext/pdf/2021/0299.pdf
None,2021,0300,Efficient Neural Network Verification via Layer-based Semidefinite Relaxations and Linear Cuts,"Ben Batten, Panagiotis Kouvaros, Alessio Lomuscio, Yang Zheng",abstract comes here,https://www.ijcai.org/proceedings/2021/0301.pdf,data/fulltext/pdf/2021/0300.pdf,../vikus-viewer/data/fulltext/pdf/2021/0300.pdf
None,2021,0301,Fast Pareto Optimization for Subset Selection with Dynamic Cost Constraints,"Chao Bian, Chao Qian, Frank Neumann, Yang Yu",abstract comes here,https://www.ijcai.org/proceedings/2021/0302.pdf,data/fulltext/pdf/2021/0301.pdf,../vikus-viewer/data/fulltext/pdf/2021/0301.pdf
None,2021,0302,Partial Multi-Label Optimal Margin Distribution Machine,"Nan Cao, Teng Zhang, Hai Jin",abstract comes here,https://www.ijcai.org/proceedings/2021/0303.pdf,data/fulltext/pdf/2021/0302.pdf,../vikus-viewer/data/fulltext/pdf/2021/0302.pdf
None,2021,0303,Towards Understanding the Spectral Bias of Deep Learning,"Yuan Cao, Zhiying Fang, Yue Wu, Ding-Xuan Zhou, Quanquan Gu",abstract comes here,https://www.ijcai.org/proceedings/2021/0304.pdf,data/fulltext/pdf/2021/0303.pdf,../vikus-viewer/data/fulltext/pdf/2021/0303.pdf
None,2021,0304,Thompson Sampling for Bandits with Clustered Arms,"Emil Carlsson, Devdatt Dubhashi, Fredrik D. Johansson",abstract comes here,https://www.ijcai.org/proceedings/2021/0305.pdf,data/fulltext/pdf/2021/0304.pdf,../vikus-viewer/data/fulltext/pdf/2021/0304.pdf
None,2021,0305,Reinforcement Learning for Sparse-Reward Object-Interaction Tasks in a First-person Simulated 3D Environment,"Wilka Carvalho, Anthony Liang, Kimin Lee, Sungryull Sohn, Honglak Lee, Richard Lewis, Satinder Singh",abstract comes here,https://www.ijcai.org/proceedings/2021/0306.pdf,data/fulltext/pdf/2021/0305.pdf,../vikus-viewer/data/fulltext/pdf/2021/0305.pdf
None,2021,0306,Generative Adversarial Neural Architecture Search,"Seyed Saeed Changiz Rezaei, Fred X. Han, Di Niu, Mohammad Salameh, Keith Mills, Shuo Lian, Wei Lu, Shangling Jui",abstract comes here,https://www.ijcai.org/proceedings/2021/0307.pdf,data/fulltext/pdf/2021/0306.pdf,../vikus-viewer/data/fulltext/pdf/2021/0306.pdf
None,2021,0307,AMA-GCN: Adaptive Multi-layer Aggregation Graph Convolutional Network for Disease Prediction,"Hao Chen, Fuzhen Zhuang, Li Xiao, Ling Ma, Haiyan Liu, Ruifang Zhang, Huiqin Jiang, Qing He",abstract comes here,https://www.ijcai.org/proceedings/2021/0308.pdf,data/fulltext/pdf/2021/0307.pdf,../vikus-viewer/data/fulltext/pdf/2021/0307.pdf
None,2021,0308,Learning Attributed Graph Representation with Communicative Message Passing Transformer,"Jianwen Chen, Shuangjia Zheng, Ying Song, Jiahua Rao, Yuedong Yang",abstract comes here,https://www.ijcai.org/proceedings/2021/0309.pdf,data/fulltext/pdf/2021/0308.pdf,../vikus-viewer/data/fulltext/pdf/2021/0308.pdf
None,2021,0309,Understanding Structural Vulnerability in Graph Convolutional Networks,"Liang Chen, Jintang Li, Qibiao Peng, Yang Liu, Zibin Zheng, Carl Yang",abstract comes here,https://www.ijcai.org/proceedings/2021/0310.pdf,data/fulltext/pdf/2021/0309.pdf,../vikus-viewer/data/fulltext/pdf/2021/0309.pdf
None,2021,0310,Monte Carlo Filtering Objectives,"Shuangshuang Chen, Sihao Ding, Yiannis Karayiannidis, Mårten Björkman",abstract comes here,https://www.ijcai.org/proceedings/2021/0311.pdf,data/fulltext/pdf/2021/0310.pdf,../vikus-viewer/data/fulltext/pdf/2021/0310.pdf
None,2021,0311,Dependent Multi-Task Learning with Causal Intervention for Image Captioning,"Wenqing Chen, Jidong Tian, Caoyun Fan, Hao He, Yaohui Jin",abstract comes here,https://www.ijcai.org/proceedings/2021/0312.pdf,data/fulltext/pdf/2021/0311.pdf,../vikus-viewer/data/fulltext/pdf/2021/0311.pdf
None,2021,0312,Few-Shot Learning with Part Discovery and Augmentation from Unlabeled Images,"Wentao Chen, Chenyang Si, Wei Wang, Liang Wang, Zilei Wang, Tieniu Tan",abstract comes here,https://www.ijcai.org/proceedings/2021/0313.pdf,data/fulltext/pdf/2021/0312.pdf,../vikus-viewer/data/fulltext/pdf/2021/0312.pdf
None,2021,0313,On Self-Distilling Graph Neural Network,"Yuzhao Chen, Yatao Bian, Xi Xiao, Yu Rong, Tingyang Xu, Junzhou Huang",abstract comes here,https://www.ijcai.org/proceedings/2021/0314.pdf,data/fulltext/pdf/2021/0313.pdf,../vikus-viewer/data/fulltext/pdf/2021/0313.pdf
None,2021,0314,Time-Aware Multi-Scale RNNs for Time Series Modeling,"Zipeng Chen, Qianli Ma, Zhenxi Lin",abstract comes here,https://www.ijcai.org/proceedings/2021/0315.pdf,data/fulltext/pdf/2021/0314.pdf,../vikus-viewer/data/fulltext/pdf/2021/0314.pdf
None,2021,0315,Variational Model-based Policy Optimization,"Yinlam Chow, Brandon Cui, Moonkyung Ryu, Mohammad Ghavamzadeh",abstract comes here,https://www.ijcai.org/proceedings/2021/0316.pdf,data/fulltext/pdf/2021/0315.pdf,../vikus-viewer/data/fulltext/pdf/2021/0315.pdf
None,2021,0316,CuCo: Graph Representation with Curriculum Contrastive Learning,"Guanyi Chu, Xiao Wang, Chuan Shi, Xunqiang Jiang",abstract comes here,https://www.ijcai.org/proceedings/2021/0317.pdf,data/fulltext/pdf/2021/0316.pdf,../vikus-viewer/data/fulltext/pdf/2021/0316.pdf
None,2021,0317,Convexified Graph Neural Networks for Distributed Control in Robotic Swarms,"Saar Cohen, Noa Agmon",abstract comes here,https://www.ijcai.org/proceedings/2021/0318.pdf,data/fulltext/pdf/2021/0317.pdf,../vikus-viewer/data/fulltext/pdf/2021/0317.pdf
None,2021,0318,Isotonic Data Augmentation for Knowledge Distillation,"Wanyun Cui, Sen Yan",abstract comes here,https://www.ijcai.org/proceedings/2021/0319.pdf,data/fulltext/pdf/2021/0318.pdf,../vikus-viewer/data/fulltext/pdf/2021/0318.pdf
None,2021,0319,Graph-Free Knowledge Distillation for Graph Neural Networks,"Xiang Deng, Zhongfei Zhang",abstract comes here,https://www.ijcai.org/proceedings/2021/0320.pdf,data/fulltext/pdf/2021/0319.pdf,../vikus-viewer/data/fulltext/pdf/2021/0319.pdf
None,2021,0320,Optimal ANN-SNN Conversion for Fast and Accurate Inference in Deep Spiking Neural Networks,"Jianhao Ding, Zhaofei Yu, Yonghong Tian, Tiejun Huang",abstract comes here,https://www.ijcai.org/proceedings/2021/0321.pdf,data/fulltext/pdf/2021/0320.pdf,../vikus-viewer/data/fulltext/pdf/2021/0320.pdf
None,2021,0321,Boosting Variational Inference With Locally Adaptive Step-Sizes,"Gideon Dresdner, Saurav Shekhar, Fabian Pedregosa, Francesco Locatello, Gunnar Rätsch",abstract comes here,https://www.ijcai.org/proceedings/2021/0322.pdf,data/fulltext/pdf/2021/0321.pdf,../vikus-viewer/data/fulltext/pdf/2021/0321.pdf
None,2021,0322,Automatic Translation of Music-to-Dance for In-Game Characters,"Yinglin Duan, Tianyang Shi, Zhipeng Hu, Zhengxia Zou, Changjie Fan, Yi Yuan, Xi Li",abstract comes here,https://www.ijcai.org/proceedings/2021/0323.pdf,data/fulltext/pdf/2021/0322.pdf,../vikus-viewer/data/fulltext/pdf/2021/0322.pdf
None,2021,0323,Time-Series Representation Learning via Temporal and Contextual Contrasting,"Emadeldeen Eldele, Mohamed Ragab, Zhenghua Chen, Min Wu, Chee Keong Kwoh, Xiaoli Li, Cuntai Guan",abstract comes here,https://www.ijcai.org/proceedings/2021/0324.pdf,data/fulltext/pdf/2021/0323.pdf,../vikus-viewer/data/fulltext/pdf/2021/0323.pdf
None,2021,0324,Jointly Learning Prices and Product Features,"Ehsan Emamjomeh-Zadeh, Renato Paes Leme, Jon Schneider, Balasubramanian Sivan",abstract comes here,https://www.ijcai.org/proceedings/2021/0325.pdf,data/fulltext/pdf/2021/0324.pdf,../vikus-viewer/data/fulltext/pdf/2021/0324.pdf
None,2021,0325,BAMBOO: A Multi-instance Multi-label Approach Towards VDI User Logon Behavior Modeling,"Wenping Fan, Yao Zhang, Qichen Hao, Xinya Wu, Min-Ling Zhang",abstract comes here,https://www.ijcai.org/proceedings/2021/0326.pdf,data/fulltext/pdf/2021/0325.pdf,../vikus-viewer/data/fulltext/pdf/2021/0325.pdf
None,2021,0326,Contrastive Model Invertion for Data-Free Knolwedge Distillation,"Gongfan Fang, Jie Song, Xinchao Wang, Chengchao Shen, Xingen Wang, Mingli Song",abstract comes here,https://www.ijcai.org/proceedings/2021/0327.pdf,data/fulltext/pdf/2021/0326.pdf,../vikus-viewer/data/fulltext/pdf/2021/0326.pdf
None,2021,0327,Deep Reinforcement Learning for Multi-contact Motion Planning of Hexapod Robots,"Huiqiao Fu, Kaiqiang Tang, Peng Li, Wenqi Zhang, Xinpeng Wang, Guizhou Deng, Tao Wang, Chunlin Chen",abstract comes here,https://www.ijcai.org/proceedings/2021/0328.pdf,data/fulltext/pdf/2021/0327.pdf,../vikus-viewer/data/fulltext/pdf/2021/0327.pdf
None,2021,0328,On the Convergence of Stochastic Compositional Gradient Descent Ascent Method,"Hongchang Gao, Xiaoqian Wang, Lei Luo, Xinghua Shi",abstract comes here,https://www.ijcai.org/proceedings/2021/0329.pdf,data/fulltext/pdf/2021/0328.pdf,../vikus-viewer/data/fulltext/pdf/2021/0328.pdf
None,2021,0329,Learning Groupwise Explanations for Black-Box Models,"Jingyue Gao, Xiting Wang, Yasha Wang, Yulan Yan, Xing Xie",abstract comes here,https://www.ijcai.org/proceedings/2021/0330.pdf,data/fulltext/pdf/2021/0329.pdf,../vikus-viewer/data/fulltext/pdf/2021/0329.pdf
None,2021,0330,Video Summarization via Label Distributions Dual-Reward,"Yongbiao Gao, Ning Xu, Xin Geng",abstract comes here,https://www.ijcai.org/proceedings/2021/0331.pdf,data/fulltext/pdf/2021/0330.pdf,../vikus-viewer/data/fulltext/pdf/2021/0330.pdf
None,2021,0331,BOBCAT: Bilevel Optimization-Based Computerized Adaptive Testing,"Aritra Ghosh, Andrew Lan",abstract comes here,https://www.ijcai.org/proceedings/2021/0332.pdf,data/fulltext/pdf/2021/0331.pdf,../vikus-viewer/data/fulltext/pdf/2021/0331.pdf
None,2021,0332,Method of Moments for Topic Models with Mixed Discrete and Continuous Features,"Joachim Giesen, Paul Kahlmeyer, Sören Laue, Matthias Mitterreiter, Frank Nussbaum, Christoph Staudt, Sina Zarrieß",abstract comes here,https://www.ijcai.org/proceedings/2021/0333.pdf,data/fulltext/pdf/2021/0332.pdf,../vikus-viewer/data/fulltext/pdf/2021/0332.pdf
None,2021,0333,Bayesian Experience Reuse for Learning from Multiple Demonstrators,"Mike Gimelfarb, Scott Sanner, Chi-Guhn Lee",abstract comes here,https://www.ijcai.org/proceedings/2021/0334.pdf,data/fulltext/pdf/2021/0333.pdf,../vikus-viewer/data/fulltext/pdf/2021/0333.pdf
None,2021,0334,Fast Multi-label Learning,"Xiuwen Gong, Dong Yuan, Wei Bao",abstract comes here,https://www.ijcai.org/proceedings/2021/0335.pdf,data/fulltext/pdf/2021/0334.pdf,../vikus-viewer/data/fulltext/pdf/2021/0334.pdf
None,2021,0335,InverseNet: Augmenting Model Extraction Attacks with Training Data Inversion,"Xueluan Gong, Yanjiao Chen, Wenbin Yang, Guanghao Mei, Qian Wang",abstract comes here,https://www.ijcai.org/proceedings/2021/0336.pdf,data/fulltext/pdf/2021/0335.pdf,../vikus-viewer/data/fulltext/pdf/2021/0335.pdf
None,2021,0336,Hierarchical Class-Based Curriculum Loss,"Palash Goyal, Divya Choudhary, Shalini Ghosh",abstract comes here,https://www.ijcai.org/proceedings/2021/0337.pdf,data/fulltext/pdf/2021/0336.pdf,../vikus-viewer/data/fulltext/pdf/2021/0336.pdf
None,2021,0337,The Successful Ingredients of Policy Gradient Algorithms,"Sven Gronauer, Martin Gottwald, Klaus Diepold",abstract comes here,https://www.ijcai.org/proceedings/2021/0338.pdf,data/fulltext/pdf/2021/0337.pdf,../vikus-viewer/data/fulltext/pdf/2021/0337.pdf
None,2021,0338,Learning Nash Equilibria in Zero-Sum Stochastic Games via Entropy-Regularized Policy Approximation,"Yue Guan, Qifan Zhang, Panagiotis Tsiotras",abstract comes here,https://www.ijcai.org/proceedings/2021/0339.pdf,data/fulltext/pdf/2021/0338.pdf,../vikus-viewer/data/fulltext/pdf/2021/0338.pdf
None,2021,0339,Towards Understanding Deep Learning from Noisy Labels with Small-Loss Criterion,"Xian-Jin Gui, Wei Wang, Zhang-Hao Tian",abstract comes here,https://www.ijcai.org/proceedings/2021/0340.pdf,data/fulltext/pdf/2021/0339.pdf,../vikus-viewer/data/fulltext/pdf/2021/0339.pdf
None,2021,0340,Hindsight Value Function for Variance Reduction in Stochastic Dynamic Environment,"Jiaming Guo, Rui Zhang, Xishan Zhang, Shaohui Peng, Qi Yi, Zidong Du, Xing Hu, Qi Guo, Yunji Chen",abstract comes here,https://www.ijcai.org/proceedings/2021/0341.pdf,data/fulltext/pdf/2021/0340.pdf,../vikus-viewer/data/fulltext/pdf/2021/0340.pdf
None,2021,0341,DA-GCN: A Domain-aware Attentive Graph Convolution Network for Shared-account Cross-domain Sequential Recommendation,"Lei Guo, Li Tang, Tong Chen, Lei Zhu, Quoc Viet Hung Nguyen, Hongzhi Yin",abstract comes here,https://www.ijcai.org/proceedings/2021/0342.pdf,data/fulltext/pdf/2021/0341.pdf,../vikus-viewer/data/fulltext/pdf/2021/0341.pdf
None,2021,0342,Robust Regularization with Adversarial Labelling of Perturbed Samples,"Xiaohui Guo, Richong Zhang, Yaowei Zheng, Yongyi Mao",abstract comes here,https://www.ijcai.org/proceedings/2021/0343.pdf,data/fulltext/pdf/2021/0342.pdf,../vikus-viewer/data/fulltext/pdf/2021/0342.pdf
None,2021,0343,Enabling Retrain-free Deep Neural Network Pruning Using Surrogate Lagrangian Relaxation,"Deniz Gurevin, Mikhail Bragin, Caiwen Ding, Shanglin Zhou, Lynn Pepin, Bingbing Li, Fei Miao",abstract comes here,https://www.ijcai.org/proceedings/2021/0344.pdf,data/fulltext/pdf/2021/0343.pdf,../vikus-viewer/data/fulltext/pdf/2021/0343.pdf
None,2021,0344,Riemannian Stochastic Recursive Momentum Method for non-Convex Optimization,"Andi Han, Junbin Gao",abstract comes here,https://www.ijcai.org/proceedings/2021/0345.pdf,data/fulltext/pdf/2021/0344.pdf,../vikus-viewer/data/fulltext/pdf/2021/0344.pdf
None,2021,0345,Fine-Grained Air Quality Inference via Multi-Channel Attention Model,"Qilong Han, Dan Lu, Rui Chen",abstract comes here,https://www.ijcai.org/proceedings/2021/0346.pdf,data/fulltext/pdf/2021/0345.pdf,../vikus-viewer/data/fulltext/pdf/2021/0345.pdf
None,2021,0346,Model-Based Reinforcement Learning for Infinite-Horizon Discounted Constrained Markov Decision Processes,"Aria HasanzadeZonuzy, Dileep Kalathil, Srinivas Shakkottai",abstract comes here,https://www.ijcai.org/proceedings/2021/0347.pdf,data/fulltext/pdf/2021/0346.pdf,../vikus-viewer/data/fulltext/pdf/2021/0346.pdf
None,2021,0347,State-Based Recurrent SPMNs for Decision-Theoretic Planning under Partial Observability,"Layton Hayes, Prashant Doshi, Swaraj Pawar, Hari Teja Tatavarti",abstract comes here,https://www.ijcai.org/proceedings/2021/0348.pdf,data/fulltext/pdf/2021/0347.pdf,../vikus-viewer/data/fulltext/pdf/2021/0347.pdf
None,2021,0348,Beyond the Spectrum: Detecting Deepfakes via Re-Synthesis,"Yang He, Ning Yu, Margret Keuper, Mario Fritz",abstract comes here,https://www.ijcai.org/proceedings/2021/0349.pdf,data/fulltext/pdf/2021/0348.pdf,../vikus-viewer/data/fulltext/pdf/2021/0348.pdf
None,2021,0349,Interpretable Minority Synthesis for Imbalanced Classification,"Yi He, Fudong Lin, Xu Yuan, Nian-Feng Tzeng",abstract comes here,https://www.ijcai.org/proceedings/2021/0350.pdf,data/fulltext/pdf/2021/0349.pdf,../vikus-viewer/data/fulltext/pdf/2021/0349.pdf
